"ID","Pt_type","ID_nxt","Hylak_id","x","y","Q","C_w","C_sd","WWTPremoval","is_canal","Q_model_m3s","Q_source_id","Q_reference_short","Q_reference_url","Q_regime","Q_data_period","Q_value_origin","Q_derivation_rule","dist_nxt","Q_lake_m3s","lake_throughflow_m3s","lake_transport_mode","lake_residence_time_days","pathogen_profile_id","pathogen_profile_set","pathogen_profile_label","pathogen_profile_region","pathogen_profile_country","pathogen_profile_confidence","pathogen_prevalence_rate","pathogen_excretion_rate","f_pathogen_direct","pathogen_prevalence_source","pathogen_excretion_source","pathogen_wwtp_source","pathogen_reference_url","substance","concentration_units","basin_id"
"P_00092","node","P_00093",0,0.270833333333258,6.03749999999984,1085.21997070312,0.000271737336085964,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00093","JNCT","Source00053",0,0.270833333333258,6.03749999999984,1085.21997070312,0.127904504489952,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,961.376761479986,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00053","agglomeration","LakeIn_180414",0,0.27083336197822,6.0461870895161,1085.21997070312,0.140827523604617,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,576.941240985158,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00054","agglomeration","LakeIn_1405722",1405722,0.28033143546505,6.06366490239378,1085.21997070312,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,53.1389223118606,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00074","agglomeration_lake","LakeIn_1405722",1405722,0.280398512304257,6.06373197891871,1085.21997070312,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,63.6422494942179,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00095","node","P_00066",0,0.287499999999924,6.07083333333318,1085.21997070312,0.161954340255455,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00096","START","P_00097",0,0.0958333333332569,6.02499999999984,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3228.27898614195,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00097","node","P_00098",0,0.0958333333332565,6.05416666666651,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1305.09757360734,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00098","node","P_00099",0,0.104166666666589,6.06249999999985,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1305.08801537456,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00099","node","P_00100",0,0.112499999999923,6.05416666666651,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1305.07848495979,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00100","node","P_00060",0,0.120833333333259,6.06249999999984,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00101","JNCT","Source00055",0,0.279166666666591,6.02916666666651,1085.21997070312,0.130110646193746,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,996.722012645782,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00055","agglomeration","LakeIn_1405735",0,0.272801595043696,6.03553178338869,1085.21997070312,0.12801722015996,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,24.8631906165414,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00102","node","P_00093",0,0.270833333333258,6.03749999999984,1085.21997070312,0.127632767153866,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00103","JNCT","Source00056",0,0.262499999999924,6.00416666666651,1085.21997070312,0.00132560441782985,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,180.113633565966,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00056","agglomeration","P_00104",0,0.263650161725325,6.00531684435638,1085.21997070312,0.00133947348542643,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1124.85695177292,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00104","node","Source00057",0,0.270833333333257,6.01249999999984,1085.21997070312,0.00131321706817751,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,581.147968564157,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00057","agglomeration","P_00105",0,0.270833340021281,6.01775131145189,1085.21997070312,0.00158046089590319,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,341.078797780627,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00105","node","LakeIn_1405736_02",0,0.270833333333258,6.02083333333317,1085.21997070312,0.00157100219688859,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,120.839869714207,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00106","node","P_00101",0,0.279166666666591,6.02916666666651,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00107","START","Source00058",0,0.312499999999922,5.97499999999985,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1391.79131027059,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00058","agglomeration","P_00108",0,0.312500127547711,5.98757681068245,1085.21997070312,0.144325332875399,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2758.08392344745,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00108","node","P_00109",0,0.312499999999922,6.01249999999984,1085.21997070312,0.137487034824419,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2609.83116815892,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00109","node","Source00059",0,0.295833333333256,6.02916666666651,1085.21997070312,0.131314916417023,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,905.278906313073,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00059","agglomeration","LakeIn_1405736",0,0.287661967335822,6.02916673050933,1085.21997070312,0.130216429303842,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,453.223276891793,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00110","node","P_00101",0,0.279166666666591,6.02916666666651,1085.21997070312,0.130110646193746,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00111","START","Source00060",0,0.362499999999923,5.97499999999984,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,901.938148284226,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00060","agglomeration","P_00112",0,0.362500068402547,5.98315062175339,1085.21997070312,0.00475821816998614,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2325.61173636724,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00112","node","P_00113",0,0.362499999999923,6.00416666666651,1085.21997070312,0.00456739989095565,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1304.86431148205,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00113","node","Source00061",0,0.370833333333255,6.01249999999984,1085.21997070312,0.00446370604912603,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,139.995104805982,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00061","agglomeration","P_00114",0,0.372097021399684,6.0125000081926,1085.21997070312,0.00596014404848288,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,783.193629682536,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00114","node","Source00062",0,0.379166666666588,6.01249999999984,1085.21997070312,0.00587855497316336,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1213.75416942021,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00062","agglomeration","P_00115",0,0.386918290605579,6.02025163283497,1085.21997070312,0.0141742287338526,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,91.0830332595412,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00115","node","Source00063",0,0.387499999999925,6.02083333333317,1085.21997070312,0.0141515256612267,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,107.91604833166,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00063","agglomeration","P_00116",0,0.387500002838268,6.02180856561668,1085.21997070312,0.0300191190141378,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,814.22376009821,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00116","node","LakeIn_1405738",0,0.387499999999925,6.02916666666651,1085.21997070312,0.0295920190701231,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,693.207822293959,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00064","agglomeration","Source00075",0,0.395833333333258,6.03749999999984,1085.21997070312,0.079857380177008,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00075","agglomeration_lake","P_00117",0,0.395833333333258,6.03749999999984,1085.21997070312,0.079857380177008,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1.16415321826935e-10,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00117","node","Source00065",0,0.395833333333258,6.03749999999984,1085.21997070312,0.0798573801770079,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,708.80091108331,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00065","agglomeration","P_00118",0,0.391306481120341,6.04202691368477,1085.21997070312,0.10177632073892,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,595.998241954404,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00118","node","P_00119",0,0.387499999999925,6.04583333333317,1085.21997070312,0.100714351881793,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,922.140564906923,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00119","node","P_00073",0,0.387499999999924,6.05416666666651,1085.21997070312,0.0990930461409876,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00120","START","Source00066",0,0.133333333333259,5.97499999999984,1.39999997615814,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1358.72961868373,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00066","agglomeration","P_00121",0,0.142008779492288,5.96632467364232,1.39999997615814,0.00493400064336436,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,599.006950017317,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00121","node","P_00122",0,0.145833333333258,5.96249999999984,1.39999997615814,0.00466585686472587,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1846.88435784872,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00122","node","P_00123",0,0.162499999999924,5.96249999999984,1.39999997615814,0.00392742502330799,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00123","JNCT","P_00124",0,0.162499999999924,5.96249999999984,1.39999997615814,0.00392742502330799,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2770.27686887392,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00124","node","Source00067",0,0.187499999999926,5.96249999999984,1.39999997615814,0.00303301565393473,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,310.197186595369,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
